country,sex,age,lx,ex
SUR,male,15-19,98312.775,56.7707
SUR,male,20-24,97892.831,52.0018
SUR,male,25-29,97193.047,47.3575
SUR,male,30-34,96265.681,42.7886
SUR,male,35-39,95121.135,38.2723
SUR,male,40-44,93601.509,33.8514
SUR,male,45-49,91760.076,29.4788
SUR,male,50-54,89117.612,25.2733
SUR,male,55-59,84929.752,21.3879
SUR,male,60-64,78933.52,17.8134
SUR,male,65-69,71007.461,14.511
SUR,male,70-74,60825.632,11.5058
SUR,male,75-79,48366.657,8.8084
SUR,male,80-84,33835.642,6.4924
SUR,male,85-89,18617.882,4.7914
SUR,male,90-94,7455.225,3.5243
SUR,male,95+,1899.098,2.622
SVK,female,<1,100000.0,81.7087
SVK,female,1-4,99655.791,80.9904
SVK,female,5-9,99580.956,77.0502
SVK,female,10-14,99534.536,72.0849
SVK,female,15-19,99483.097,67.1208
SVK,female,20-24,99383.98,62.1851
SVK,female,25-29,99272.27,57.2523
SVK,female,30-34,99131.507,52.3298
SVK,female,35-39,98952.932,47.4193
SVK,female,40-44,98674.465,42.5456
SVK,female,45-49,98192.942,37.7408
SVK,female,50-54,97373.427,33.0356
SVK,female,55-59,96005.032,28.4683
SVK,female,60-64,93938.065,24.035
SVK,female,65-69,90694.162,19.7993
SVK,female,70-74,85922.743,15.7507
SVK,female,75-79,78505.908,11.9845
SVK,female,80-84,66572.535,8.6475
SVK,female,85-89,47549.889,6.0501
SVK,female,90-94,25471.715,4.1641
SVK,female,95+,8498.686,2.8619
SVK,male,<1,100000.0,75.208
SVK,male,1-4,99564.819,74.5361
SVK,male,5-9,99470.872,70.605
SVK,male,10-14,99423.652,65.6374
SVK,male,15-19,99358.2,60.6789
SVK,male,20-24,99163.473,55.7922
SVK,male,25-29,98841.284,50.966
SVK,male,30-34,98501.642,46.1328
SVK,male,35-39,98031.491,41.3414
SVK,male,40-44,97349.937,36.6122
SVK,male,45-49,96260.468,31.9958
SVK,male,50-54,94391.562,27.5761
SVK,male,55-59,91230.847,23.4377
SVK,male,60-64,86432.102,19.5922
SVK,male,65-69,79242.241,16.131
SVK,male,70-74,69942.526,12.9302
SVK,male,75-79,58198.51,10.0178
SVK,male,80-84,43648.336,7.4958
SVK,male,85-89,27382.223,5.4512
SVK,male,90-94,13063.109,3.8387
SVK,male,95+,3799.066,2.6756
SVN,female,<1,100000.0,84.4666
SVN,female,1-4,99870.42,83.576
SVN,female,5-9,99833.029,79.6068
SVN,female,10-14,99808.556,74.6256
SVN,female,15-19,99783.877,69.6433
SVN,female,20-24,99721.82,64.6848
SVN,female,25-29,99649.932,59.7296
SVN,female,30-34,99582.806,54.7682
SVN,female,35-39,99470.478,49.8269
SVN,female,40-44,99282.198,44.9165
SVN,female,45-49,99011.536,40.0315
SVN,female,50-54,98494.75,35.2276
SVN,female,55-59,97546.554,30.5442
SVN,female,60-64,96020.345,25.9863
SVN,female,65-69,93506.68,21.6136
SVN,female,70-74,89949.82,17.3644
SVN,female,75-79,84556.521,13.299
SVN,female,80-84,73539.975,9.8846
SVN,female,85-89,56457.283,7.0759
SVN,female,90-94,34715.179,4.9139
SVN,female,95+,14668.637,3.3785
SVN,male,<1,100000.0,79.1128
SVN,male,1-4,99848.62,78.2325
SVN,male,5-9,99811.689,74.2609
SVN,male,10-14,99789.389,69.277
SVN,male,15-19,99749.75,64.3034
SVN,male,20-24,99595.922,59.3978
SVN,male,25-29,99366.293,54.5292
SVN,male,30-34,99114.205,49.6613
SVN,male,35-39,98809.9,44.8064
SVN,male,40-44,98399.918,39.9814
SVN,male,45-49,97819.9,35.2024
SVN,male,50-54,96848.799,30.5279
SVN,male,55-59,94944.458,26.0867
SVN,male,60-64,91780.695,21.8929
SVN,male,65-69,86785.779,18.0003
SVN,male,70-74,79890.313,14.3267
SVN,male,75-79,70391.968,10.9015
SVN,male,80-84,55467.127,8.1265
SVN,male,85-89,36971.499,5.9191
SVN,male,90-94,18914.187,4.251
SVN,male,95+,6492.803,3.0645
SWE,female,<1,100000.0,85.2243
SWE,female,1-4,99834.573,84.3653
SWE,female,5-9,99778.93,80.4116
SWE,female,10-14,99757.041,75.4287
SWE,female,15-19,99727.767,70.45
SWE,female,20-24,99663.573,65.4936
SWE,female,25-29,99555.904,60.5616
SWE,female,30-34,99431.414,55.6342
SWE,female,35-39,99276.885,50.7168
SWE,female,40-44,99094.494,45.8054
SWE,female,45-49,98823.523,40.9237
SWE,female,50-54,98369.117,36.1001
SWE,female,55-59,97619.312,31.3568
SWE,female,60-64,96340.375,26.7368
SWE,female,65-69,94173.65,22.2902
SWE,female,70-74,90766.086,18.0263
SWE,female,75-79,85303.799,14.0085
SWE,female,80-84,76522.555,10.3059
SWE,female,85-89,61688.472,7.1346
SWE,female,90-94,39469.505,4.6774
SWE,female,95+,15955.404,3.024
SWE,male,<1,100000.0,81.6487
SWE,male,1-4,99796.982,80.8145
SWE,male,5-9,99736.063,76.863
SWE,male,10-14,99715.375,71.8785
SWE,male,15-19,99683.086,66.9008
SWE,male,20-24,99556.686,61.9819
SWE,male,25-29,99274.526,57.1506
SWE,male,30-34,98945.924,52.3321
SWE,male,35-39,98621.324,47.496
SWE,male,40-44,98255.64,42.6632
SWE,male,45-49,97787.181,37.8552
SWE,male,50-54,97116.902,33.0978
SWE,male,55-59,95963.368,28.4629
SWE,male,60-64,94038.788,23.9904
SWE,male,65-69,90819.797,19.7448
SWE,male,70-74,85742.036,15.7565
SWE,male,75-79,78111.137,12.0354
SWE,male,80-84,66275.743,8.706
SWE,male,85-89,48397.049,5.9451
SWE,male,90-94,25944.658,3.9061
SWE,male,95+,7973.633,2.5853
SWZ,female,<1,100000.0,67.1057
SWZ,female,1-4,96662.612,68.4164
SWZ,female,5-9,95461.01,65.2587
SWZ,female,10-14,95012.984,60.5558
SWZ,female,15-19,94652.876,55.7763
SWZ,female,20-24,94057.004,51.1125
SWZ,female,25-29,93179.683,46.569
SWZ,female,30-34,92002.953,42.1313
SWZ,female,35-39,90474.704,37.7989
SWZ,female,40-44,88473.819,33.5949
SWZ,female,45-49,85918.091,29.5172
SWZ,female,50-54,82638.658,25.585
SWZ,female,55-59,78347.746,21.8439
SWZ,female,60-64,72820.783,18.3039
SWZ,female,65-69,65385.262,15.0875
SWZ,female,70-74,55954.26,12.1987
SWZ,female,75-79,44922.199,9.5673
SWZ,female,80-84,32777.961,7.178
SWZ,female,85-89,19972.656,5.1666
SWZ,female,90-94,8808.754,3.7215
SWZ,female,95+,2467.966,2.7075
SWZ,male,<1,100000.0,61.3191
SWZ,male,1-4,95942.511,62.9054
SWZ,male,5-9,94786.476,59.6537
SWZ,male,10-14,94300.827,54.9491
SWZ,male,15-19,93873.77,50.1871
SWZ,male,20-24,93029.442,45.6172
SWZ,male,25-29,91652.859,41.2628
SWZ,male,30-34,89844.257,37.0411
SWZ,male,35-39,87486.124,32.9692
SWZ,male,40-44,84366.691,29.0919
SWZ,male,45-49,80376.607,25.4074
SWZ,male,50-54,75314.756,21.9406
SWZ,male,55-59,68972.785,18.7211
SWZ,male,60-64,61302.748,15.7409
SWZ,male,65-69,51868.983,13.1357
SWZ,male,70-74,41436.837,10.8131
SWZ,male,75-79,30959.064,8.6283
SWZ,male,80-84,20933.258,6.5781
SWZ,male,85-89,11730.266,4.8093
SWZ,male,90-94,4723.165,3.5139
SWZ,male,95+,1196.897,2.6099
SYR,female,<1,100000.0,74.9161
SYR,female,1-4,98651.806,74.9386
SYR,female,5-9,98085.414,71.362
SYR,female,10-14,97794.812,66.5673
SYR,female,15-19,97560.931,61.7207
SYR,female,20-24,97259.096,56.9041
SYR,female,25-29,96872.783,52.1208
SYR,female,30-34,96417.294,47.3549
SYR,female,35-39,95870.369,42.6103
SYR,female,40-44,95168.458,37.9053
SYR,female,45-49,94193.988,33.2701
SYR,female,50-54,92740.24,28.7499
SYR,female,55-59,90613.064,24.3626
SYR,female,60-64,87458.514,20.1453
SYR,female,65-69,82660.98,16.1591
SYR,female,70-74,74954.387,12.5438
SYR,female,75-79,63093.276,9.4041
SYR,female,80-84,46759.029,6.7766
SYR,female,85-89,27335.436,4.8075
SYR,female,90-94,11199.122,3.3712
SYR,female,95+,2665.303,2.3136
SYR,male,<1,100000.0,70.2103
SYR,male,1-4,98264.604,70.4487
SYR,male,5-9,97652.92,66.8795
SYR,male,10-14,97325.824,62.0967
SYR,male,15-19,97049.562,57.2659
SYR,male,20-24,96501.134,52.5754
SYR,male,25-29,95631.37,48.0305
SYR,male,30-34,94765.466,43.4466
SYR,male,35-39,93886.108,38.8299
SYR,male,40-44,92874.072,34.2249
SYR,male,45-49,91520.782,29.6917
SYR,male,50-54,89446.245,25.3183
SYR,male,55-59,86245.303,21.1586
SYR,male,60-64,81186.813,17.3104
SYR,male,65-69,73756.349,13.788
SYR,male,70-74,63158.749,10.6592
SYR,male,75-79,49058.083,7.9787
SYR,male,80-84,32528.705,5.7426
SYR,male,85-89,16363.843,4.0171
SYR,male,90-94,5245.933,2.7365
SYR,male,95+,808.484,1.9741
TCD,female,<1,100000.0,57.1934
TCD,female,1-4,94221.183,59.6875
TCD,female,5-9,90837.493,57.8386
TCD,female,10-14,88039.176,54.6068
TCD,female,15-19,86579.348,50.4871
TCD,female,20-24,84893.606,46.4376
TCD,female,25-29,82918.052,42.4837
TCD,female,30-34,80673.314,38.5946
TCD,female,35-39,78175.776,34.7467
TCD,female,40-44,75409.393,30.9278
TCD,female,45-49,72332.859,27.1359
TCD,female,50-54,69040.668,23.3082
TCD,female,55-59,65005.358,19.5941
TCD,female,60-64,59929.828,16.0331
TCD,female,65-69,53057.12,12.7697
TCD,female,70-74,43864.676,9.8993
TCD,female,75-79,32400.259,7.496
TCD,female,80-84,20149.296,5.536
TCD,female,85-89,9518.893,4.0689
TCD,female,90-94,3074.931,2.9308
TCD,female,95+,553.329,2.21
TCD,male,<1,100000.0,53.3608
TCD,male,1-4,93142.247,56.272
TCD,male,5-9,89527.836,54.4663
TCD,male,10-14,86582.931,51.2429
TCD,male,15-19,84944.171,47.1852
TCD,male,20-24,82969.511,43.2443
TCD,male,25-29,80223.037,39.6373
TCD,male,30-34,77428.292,35.9781
TCD,male,35-39,74553.413,32.2681
TCD,male,40-44,71445.194,28.5612
TCD,male,45-49,67867.341,24.9323
TCD,male,50-54,63774.526,21.3676
TCD,male,55-59,58786.727,17.962
TCD,male,60-64,52835.263,14.6947
TCD,male,65-69,45314.832,11.7029
TCD,male,70-74,36088.902,9.0362
TCD,male,75-79,25318.458,6.8008
TCD,male,80-84,14608.11,4.9843
TCD,male,85-89,6192.331,3.5871
TCD,male,90-94,1642.101,2.5315
TCD,male,95+,212.606,1.9064
TGO,female,<1,100000.0,63.1511
TGO,female,1-4,96372.289,64.5223
TGO,female,5-9,94785.992,61.5683
TGO,female,10-14,93257.566,57.5411
TGO,female,15-19,92442.215,53.0269
TGO,female,20-24,91157.814,48.7355
TGO,female,25-29,89525.357,44.5782
TGO,female,30-34,87718.696,40.4441
TGO,female,35-39,85842.945,36.2729
TGO,female,40-44,83774.222,32.1055
TGO,female,45-49,81455.637,27.9473
TGO,female,50-54,78801.78,23.8012
TGO,female,55-59,75264.725,19.7968
TGO,female,60-64,70517.774,15.9517
TGO,female,65-69,63354.201,12.4543
TGO,female,70-74,53118.608,9.3462
TGO,female,75-79,39047.2,6.7768
TGO,female,80-84,22961.665,4.7662
TGO,female,85-89,9274.012,3.3504
TGO,female,90-94,2186.477,2.3049
TGO,female,95+,221.124,1.7182
TGO,male,<1,100000.0,62.6958
TGO,male,1-4,95525.666,64.6244
TGO,male,5-9,93756.06,61.812
TGO,male,10-14,92863.442,57.385
TGO,male,15-19,92236.045,52.7581
TGO,male,20-24,91302.389,48.2696
TGO,male,25-29,89894.496,43.9856
TGO,male,30-34,88501.905,39.6383
TGO,male,35-39,86882.602,35.3291
TGO,male,40-44,85024.653,31.045
TGO,male,45-49,82608.15,26.8767
TGO,male,50-54,79466.002,22.8361
TGO,male,55-59,75119.274,19.0052
TGO,male,60-64,69206.832,15.4047
TGO,male,65-69,61076.382,12.1065
TGO,male,70-74,50373.125,9.1248
TGO,male,75-79,36492.971,6.6109
TGO,male,80-84,20988.053,4.6519
TGO,male,85-89,8295.763,3.202
TGO,male,90-94,1789.605,2.1557
TGO,male,95+,149.161,1.5951
THA,female,<1,100000.0,80.9777
THA,female,1-4,99309.128,80.5402
THA,female,5-9,99106.706,76.7011
THA,female,10-14,98970.158,71.8036
THA,female,15-19,98793.596,66.927
THA,female,20-24,98518.213,62.1069
THA,female,25-29,98218.882,57.2885
THA,female,30-34,97870.192,52.4833
THA,female,35-39,97399.38,47.7242
THA,female,40-44,96670.452,43.0639
THA,female,45-49,95634.455,38.502
THA,female,50-54,94226.663,34.038
THA,female,55-59,92328.831,29.6841
THA,female,60-64,89908.269,25.4135
THA,female,65-69,86818.918,21.2253
THA,female,70-74,82507.976,17.1928
THA,female,75-79,75769.353,13.4853
THA,female,80-84,65248.051,10.2278
THA,female,85-89,50039.829,7.5407
THA,female,90-94,31582.82,5.4696
THA,female,95+,14882.525,3.929
THA,male,<1,100000.0,72.3416
THA,male,1-4,99120.37,71.9824
THA,male,5-9,98902.963,68.1366
THA,male,10-14,98712.647,63.2632
THA,male,15-19,98404.147,58.4524
THA,male,20-24,97565.411,53.9313
THA,male,25-29,96631.529,49.4288
THA,male,30-34,95581.471,44.9432
THA,male,35-39,94245.579,40.5432
THA,male,40-44,92277.7,36.3508
THA,male,45-49,89496.059,32.3999
THA,male,50-54,86179.74,28.5482
THA,male,55-59,82292.434,24.7758
THA,male,60-64,77630.393,21.1087
THA,male,65-69,71932.739,17.5764
THA,male,70-74,64603.224,14.2696
THA,male,75-79,54980.605,11.3155
THA,male,80-84,42962.87,8.7578
THA,male,85-89,29376.29,6.6451
THA,male,90-94,16457.454,4.9466
THA,male,95+,6868.737,3.6256
TJK,female,<1,100000.0,74.1407
TJK,female,1-4,98219.92,74.4822
TJK,female,5-9,97775.32,70.8144
TJK,female,10-14,97671.335,65.8876
TJK,female,15-19,97575.945,60.9493
TJK,female,20-24,97401.031,56.0539
TJK,female,25-29,97168.797,51.1816
TJK,female,30-34,96826.615,46.3532
TJK,female,35-39,96373.219,41.5589
TJK,female,40-44,95705.675,36.8303
TJK,female,45-49,94756.293,32.1726
TJK,female,50-54,93203.821,27.6637
TJK,female,55-59,90823.569,23.3184
TJK,female,60-64,87052.599,19.2127
TJK,female,65-69,81297.637,15.3842
TJK,female,70-74,72690.109,11.8902
TJK,female,75-79,59754.77,8.8901
TJK,female,80-84,42344.366,6.4842
TJK,female,85-89,23647.878,4.6555
TJK,female,90-94,9180.98,3.3552
TJK,female,95+,2173.843,2.3993
TJK,male,<1,100000.0,69.6821
TJK,male,1-4,97600.446,70.3926
TJK,male,5-9,97066.584,66.7718
TJK,male,10-14,96925.564,61.8658
TJK,male,15-19,96784.891,56.9518
TJK,male,20-24,96543.987,52.0872
TJK,male,25-29,96168.995,47.2799
TJK,male,30-34,95645.997,42.5241
TJK,male,35-39,94914.298,37.8315
TJK,male,40-44,93813.884,33.2439
TJK,male,45-49,92171.236,28.7894
TJK,male,50-54,89934.401,24.4399
TJK,male,55-59,86398.721,20.3288
TJK,male,60-64,80735.757,16.5679
TJK,male,65-69,72370.64,13.177
TJK,male,70-74,60710.499,10.2052
TJK,male,75-79,45815.86,7.6843
TJK,male,80-84,29086.049,5.6629
TJK,male,85-89,14170.858,4.0976
TJK,male,90-94,4589.939,3.0057
TJK,male,95+,881.35,2.2064
TKM,female,<1,100000.0,73.0063
TKM,female,1-4,97560.049,73.8286
TKM,female,5-9,96911.227,70.3134
TKM,female,10-14,96784.749,65.4026
TKM,female,15-19,96653.037,60.4879
TKM,female,20-24,96371.058,55.657
TKM,female,25-29,96054.811,50.832
TKM,female,30-34,95658.223,46.0319
TKM,female,35-39,95147.402,41.2651
TKM,female,40-44,94466.073,36.5438
TKM,female,45-49,93511.038,31.8899
TKM,female,50-54,92026.338,27.3611
TKM,female,55-59,89733.735,22.9917
TKM,female,60-64,86065.277,18.8572
TKM,female,65-69,80299.695,15.0191
TKM,female,70-74,71473.942,11.5439
TKM,female,75-79,58077.004,8.5948
TKM,female,80-84,40242.256,6.2642
TKM,female,85-89,21697.341,4.5191
TKM,female,90-94,8060.515,3.3006
TKM,female,95+,1833.185,2.452
TKM,male,<1,100000.0,66.9995
TKM,male,1-4,96753.588,68.243
TKM,male,5-9,95960.69,64.7946
TKM,male,10-14,95757.427,59.9277
TKM,male,15-19,95585.227,55.0308
TKM,male,20-24,95263.34,50.2074
TKM,male,25-29,94729.203,45.4756
TKM,male,30-34,94022.804,40.7978
TKM,male,35-39,93056.53,36.1937
TKM,male,40-44,91570.498,31.738
TKM,male,45-49,89474.955,27.4196
TKM,male,50-54,86445.712,23.2876
TKM,male,55-59,82084.123,19.3842
TKM,male,60-64,75710.771,15.7931
TKM,male,65-69,66720.319,12.5672
TKM,male,70-74,54769.355,9.7423
TKM,male,75-79,40164.675,7.3537
TKM,male,80-84,24579.51,5.4412
TKM,male,85-89,11433.052,3.9672
TKM,male,90-94,3522.58,2.9371
TKM,male,95+,639.98,2.2239
TLS,female,<1,100000.0,69.6716
TLS,female,1-4,96783.272,70.9824
TLS,female,5-9,95938.376,67.5932
TLS,female,10-14,95588.741,62.8324
TLS,female,15-19,95307.559,58.0101
TLS,female,20-24,94852.803,53.2753
TLS,female,25-29,94220.04,48.6157
TLS,female,30-34,93471.222,43.9847
TLS,female,35-39,92578.642,39.3838
TLS,female,40-44,91451.904,34.837
TLS,female,45-49,89953.916,30.3734
TLS,female,50-54,87831.487,26.0434
TLS,female,55-59,84790.291,21.8828
TLS,female,60-64,80435.628,17.9241
TLS,female,65-69,73991.701,14.2535
TLS,female,70-74,64454.078,10.97
TLS,female,75-79,50980.007,8.1779
TLS,female,80-84,34284.498,5.9157
TLS,female,85-89,17501.34,4.2547
TLS,female,90-94,6017.643,3.0702
TLS,female,95+,1191.917,2.2798
TLS,male,<1,100000.0,66.2647
TLS,male,1-4,95986.552,68.0288
TLS,male,5-9,95072.603,64.6665
TLS,male,10-14,94623.924,59.9627
TLS,male,15-19,94264.981,55.181
TLS,male,20-24,93633.18,50.5349
TLS,male,25-29,92744.918,45.9946
TLS,male,30-34,91851.13,41.4178
TLS,male,35-39,90856.441,36.843
TLS,male,40-44,89591.016,32.3265
TLS,male,45-49,87811.435,27.9278
TLS,male,50-54,85142.514,23.7198
TLS,male,55-59,81137.875,19.7591
TLS,male,60-64,75177.349,16.1155
TLS,male,65-69,66739.832,12.8206
TLS,male,70-74,55400.543,9.911
TLS,male,75-79,41211.298,7.4389
TLS,male,80-84,25677.207,5.427
TLS,male,85-89,12007.847,3.8853
TLS,male,90-94,3600.573,2.8131
TLS,male,95+,596.954,2.1062
TTO,female,<1,100000.0,76.8246
TTO,female,1-4,98806.036,76.7514
TTO,female,5-9,98606.669,72.9035
TTO,female,10-14,98532.044,67.9569
TTO,female,15-19,98431.58,63.0234
TTO,female,20-24,98247.028,58.1368
TTO,female,25-29,97941.397,53.3097
TTO,female,30-34,97490.161,48.5445
TTO,female,35-39,96966.945,43.7924
TTO,female,40-44,96176.863,39.1302
TTO,female,45-49,95073.288,34.5539
TTO,female,50-54,93434.992,30.1132
TTO,female,55-59,91241.385,25.7749
TTO,female,60-64,88320.485,21.5398
TTO,female,65-69,84111.584,17.486
TTO,female,70-74,78029.291,13.6395
TTO,female,75-79,68101.965,10.2399
TTO,female,80-84,53408.682,7.3268
TTO,female,85-89,33829.955,5.0791
TTO,female,90-94,14767.293,3.562
TTO,female,95+,3896.48,2.4744
TTO,male,<1,100000.0,70.5077
TTO,male,1-4,98452.264,70.6142
TTO,male,5-9,98232.477,66.7684
TTO,male,10-14,98120.899,61.8418
TTO,male,15-19,97990.231,56.9204
TTO,male,20-24,97411.691,52.2404
TTO,male,25-29,96207.844,47.8613
TTO,male,30-34,94828.809,43.5212
TTO,male,35-39,93561.059,39.0769
TTO,male,40-44,92099.061,34.6568
TTO,male,45-49,90511.466,30.2196
TTO,male,50-54,88220.219,25.9347
TTO,male,55-59,84842.338,21.8628
TTO,male,60-64,80040.563,18.0142
TTO,male,65-69,72945.138,14.5125
TTO,male,70-74,63888.761,11.1965
TTO,male,75-79,50690.304,8.4313
TTO,male,80-84,34702.366,6.14
TTO,male,85-89,18471.479,4.3791
TTO,male,90-94,6598.404,3.1683
TTO,male,95+,1392.647,2.3369
TUN,female,<1,100000.0,79.3316
TUN,female,1-4,99179.664,78.9866
TUN,female,5-9,98992.764,75.1327
TUN,female,10-14,98901.572,70.1998
TUN,female,15-19,98800.149,65.2692
TUN,female,20-24,98673.178,60.3498
TUN,female,25-29,98515.877,55.4421
TUN,female,30-34,98322.328,50.5461
TUN,female,35-39,98057.313,45.6755
TUN,female,40-44,97657.203,40.8519
TUN,female,45-49,97130.587,36.0591
TUN,female,50-54,96348.931,31.3301
TUN,female,55-59,95247.35,26.662
TUN,female,60-64,93411.819,22.132
TUN,female,65-69,90067.872,17.8521
TUN,female,70-74,84158.867,13.915
TUN,female,75-79,74026.355,10.4488
TUN,female,80-84,58090.596,7.588
TUN,female,85-89,37289.716,5.394
TUN,female,90-94,17354.738,3.8342
TUN,female,95+,5117.49,2.7442
TUN,male,<1,100000.0,74.1321
TUN,male,1-4,98917.877,73.9417
TUN,male,5-9,98709.18,70.0943
TUN,male,10-14,98573.782,65.1874
TUN,male,15-19,98413.588,60.289
TUN,male,20-24,98090.204,55.4787
TUN,male,25-29,97587.425,50.7512
TUN,male,30-34,97038.989,46.0238
TUN,male,35-39,96418.861,41.3033
TUN,male,40-44,95668.941,36.6068
TUN,male,45-49,94698.371,31.955
TUN,male,50-54,93279.804,27.4004
TUN,male,55-59,91086.631,22.9957
TUN,male,60-64,87462.33,18.8362
TUN,male,65-69,81393.058,15.0395
TUN,male,70-74,71787.106,11.6963
TUN,male,75-79,58212.132,8.8122
TUN,male,80-84,40925.195,6.4516
TUN,male,85-89,22850.312,4.6002
TUN,male,90-94,8735.135,3.2971
TUN,male,95+,1989.693,2.4151
TUR,female,<1,100000.0,80.3419
TUR,female,1-4,99058.637,80.1042
TUR,female,5-9,98875.308,76.2505
TUR,female,10-14,98844.091,71.2737
TUR,female,15-19,98805.114,66.3008
TUR,female,20-24,98737.2,61.3445
TUR,female,25-29,98630.25,56.4082
TUR,female,30-34,98475.497,51.4927
TUR,female,35-39,98249.998,46.6048
TUR,female,40-44,97919.563,41.7531
TUR,female,45-49,97441.103,36.9452
TUR,female,50-54,96745.296,32.1916
TUR,female,55-59,95587.068,27.549
TUR,female,60-64,93799.96,23.0227
TUR,female,65-69,90486.062,18.7649
TUR,female,70-74,84786.954,14.8455
TUR,female,75-79,75751.138,11.2952
TUR,female,80-84,61432.898,8.3073
TUR,female,85-89,42025.93,5.9531
TUR,female,90-94,21784.925,4.2073
TUR,female,95+,7404.522,2.9892
TUR,male,<1,100000.0,74.6187
TUR,male,1-4,99024.044,74.3529
TUR,male,5-9,98860.23,70.474
TUR,male,10-14,98822.989,65.4996
TUR,male,15-19,98763.541,60.5373
TUR,male,20-24,98623.393,55.6194
TUR,male,25-29,98390.43,50.7449
TUR,male,30-34,98091.589,45.8915
TUR,male,35-39,97690.223,41.0693
TUR,male,40-44,97115.891,36.2964
TUR,male,45-49,96192.479,31.619
TUR,male,50-54,94707.237,27.0724
TUR,male,55-59,92061.309,22.7722
TUR,male,60-64,87758.73,18.7568
TUR,male,65-69,80604.802,15.1838
TUR,male,70-74,70876.235,11.9129
TUR,male,75-79,58972.007,8.7957
TUR,male,80-84,43131.951,6.0554
TUR,male,85-89,22758.255,4.2284
TUR,male,90-94,7807.87,3.0039
TUR,male,95+,1476.977,2.1964
TWN,female,<1,100000.0,83.7494
TWN,female,1-4,99702.68,82.9987
TWN,female,5-9,99570.126,79.1071
TWN,female,10-14,99521.961,74.1443
TWN,female,15-19,99467.017,69.1838
TWN,female,20-24,99365.909,64.2514
TWN,female,25-29,99235.354,59.3326
TWN,female,30-34,99076.416,54.4236
TWN,female,35-39,98836.455,49.5492
TWN,female,40-44,98485.662,44.7163
TWN,female,45-49,97964.097,39.9402
TWN,female,50-54,97169.484,35.245
TWN,female,55-59,95994.497,30.644
TWN,female,60-64,94329.748,26.1382
TWN,female,65-69,91882.582,21.7634
TWN,female,70-74,88064.368,17.5903
TWN,female,75-79,81755.374,13.7394
TWN,female,80-84,71370.031,10.3452
TWN,female,85-89,55002.958,7.6386
TWN,female,90-94,35267.791,5.5
TWN,female,95+,16779.563,3.9081
TWN,male,<1,100000.0,77.8569
TWN,male,1-4,99679.414,77.1068
TWN,male,5-9,99559.72,73.1976
TWN,male,10-14,99508.333,68.2342
TWN,male,15-19,99440.495,63.2788
TWN,male,20-24,99237.224,58.4026
TWN,male,25-29,98961.179,53.5585
TWN,male,30-34,98653.388,48.7175
TWN,male,35-39,98177.742,43.9404
TWN,male,40-44,97373.722,39.2808
TWN,male,45-49,96034.507,34.7911
TWN,male,50-54,94045.996,30.471
TWN,male,55-59,91307.397,26.3063
TWN,male,60-64,87676.727,22.2878
TWN,male,65-69,82972.227,18.4037
TWN,male,70-74,76605.396,14.7142
TWN,male,75-79,67542.769,11.3343
TWN,male,80-84,54732.694,8.369
TWN,male,85-89,37470.843,6.0358
TWN,male,90-94,19725.02,4.2674
TWN,male,95+,6829.502,3.0128
TZA,female,<1,100000.0,69.9995
TZA,female,1-4,97483.957,70.8024
TZA,female,5-9,96514.946,67.4982
TZA,female,10-14,96150.702,62.7454
TZA,female,15-19,95855.972,57.9303
TZA,female,20-24,95365.08,53.2145
TZA,female,25-29,94650.747,48.5964
TZA,female,30-34,93699.442,44.0633
TZA,female,35-39,92452.254,39.6225
